tid,vet75x80,citizen,gq,speakeng,sex,steppop,subfam,cbsftype,vet55x64,marst,vetstat,migpuma,statefip,vetother,occ1990,CONDITION
19355,1,9,9,0,0,1,0,0,0,0,8,971,0,0,0,
19356,1,9,9,0,0,1,0,0,0,0,8,971,0,0,0,
19357,1,9,9,0,0,1,0,0,0,0,8,972,0,0,0,
19358,1,9,9,0,0,1,0,0,0,0,8,972,0,0,0,
19359,1,9,9,0,0,1,0,0,0,0,8,972,0,0,0,
19360,1,9,9,0,0,1,0,0,0,0,8,972,0,0,0,
19361,1,9,9,0,0,1,0,0,0,0,8,973,0,0,0,
19362,1,9,9,0,0,1,0,0,0,0,8,973,0,0,0,
19363,1,9,9,0,0,1,0,0,0,0,8,974,0,0,0,
19364,1,9,9,0,0,1,0,0,0,0,8,974,0,0,0,
19365,1,9,9,0,0,1,0,0,0,0,8,974,0,0,0,
19366,1,9,9,0,0,1,0,0,0,0,8,974,0,0,0,
19367,1,9,9,0,0,1,0,0,0,0,8,975,0,0,0,
19368,1,9,9,0,0,1,0,0,0,0,8,975,0,0,0,
19369,1,9,9,0,0,1,0,0,0,0,8,975,0,0,0,
19370,1,9,9,0,0,1,0,0,0,0,8,975,0,0,0,
19371,1,9,9,0,0,1,0,0,0,0,8,976,0,0,0,
19372,1,9,9,0,0,1,0,0,0,0,8,976,0,0,0,
19373,1,9,9,0,0,1,0,0,0,0,8,977,0,0,0,
19374,1,9,9,0,0,1,0,0,0,0,8,977,0,0,0,
19375,1,9,9,0,0,1,0,0,0,0,8,977,0,0,0,
19376,1,9,9,0,0,1,0,0,0,0,8,978,0,0,0,
19377,1,9,9,0,0,1,0,0,0,0,8,978,0,0,0,
19378,1,9,9,0,0,1,0,0,0,0,8,978,0,0,0,
19379,1,9,9,0,0,1,0,0,0,0,8,978,0,0,0,
19380,1,9,9,0,0,1,0,0,0,0,8,979,0,0,0,
19381,1,9,9,0,0,1,0,0,0,0,8,979,0,0,0,
19382,1,9,9,0,0,1,0,0,0,0,8,980,0,0,0,
19383,1,9,9,0,0,1,0,0,0,0,8,980,0,0,0,
19384,1,9,9,0,0,1,0,0,0,0,8,980,0,0,0,
19385,1,9,9,0,0,1,0,0,0,0,8,981,0,0,0,
19386,1,9,9,0,0,1,0,0,0,0,8,981,0,0,0,
19387,1,9,9,0,0,1,0,0,0,0,8,982,0,0,0,
19388,1,9,9,0,0,1,0,0,0,0,8,982,0,0,0,
19389,1,9,9,0,0,1,0,0,0,0,8,982,0,0,0,
19390,1,9,9,0,0,1,0,0,0,0,8,983,0,0,0,
19391,1,9,9,0,0,1,0,0,0,0,8,983,0,0,0,
19392,1,9,9,0,0,1,0,0,0,0,8,983,0,0,0,
19393,1,9,9,0,0,1,0,0,0,0,8,984,0,0,0,
19394,1,9,9,0,0,1,0,0,0,0,8,984,0,0,0,
19395,1,9,9,0,0,1,0,0,0,0,8,984,0,0,0,
19396,1,9,9,0,0,1,0,0,0,0,8,984,0,0,0,
19397,1,9,9,0,0,1,0,0,0,0,8,987,0,0,0,
19398,1,9,9,0,0,1,0,0,0,0,8,987,0,0,0,
19399,1,9,9,0,0,1,0,0,0,0,8,987,0,0,0,
19400,1,9,9,0,0,1,0,0,0,0,8,987,0,0,0,
19401,1,9,9,0,0,1,0,0,0,0,8,988,0,0,0,
19402,1,9,9,0,0,1,0,0,0,0,8,988,0,0,0,
19403,1,9,9,0,0,1,0,0,0,0,8,989,0,0,0,
19404,1,9,9,0,0,1,0,0,0,0,8,989,0,0,0,
19405,1,9,9,0,0,1,0,0,0,0,8,989,0,0,0,
19406,1,9,9,0,0,1,0,0,0,0,8,989,0,0,0,
19407,1,9,9,0,0,1,0,0,0,0,8,990,0,0,0,
19408,1,9,9,0,0,1,0,0,0,0,8,990,0,0,0,
19409,1,9,9,0,0,1,0,0,0,0,8,990,0,0,0,
19410,1,9,9,0,0,1,0,0,0,0,8,990,0,0,0,
19411,1,9,9,0,0,1,0,0,0,0,8,991,0,0,0,
19412,1,9,9,0,0,1,0,0,0,0,8,991,0,0,0,
19413,1,9,9,0,0,1,0,0,0,0,8,991,0,0,0,
19414,1,9,9,0,0,1,0,0,0,0,8,991,0,0,0,
19415,1,9,9,0,0,1,0,0,0,0,8,991,0,0,0,
19416,1,9,9,0,0,1,0,0,0,0,8,992,0,0,0,
19417,1,9,9,0,0,1,0,0,0,0,8,992,0,0,0,
19418,1,9,9,0,0,1,0,0,0,0,8,992,0,0,0,
19419,1,9,9,0,0,1,0,0,0,0,8,992,0,0,0,
19420,1,9,9,0,0,1,0,0,0,0,8,993,0,0,0,
19421,1,9,9,0,0,1,0,0,0,0,8,993,0,0,0,
19422,1,9,9,0,0,1,0,0,0,0,8,993,0,0,0,
19423,1,9,9,0,0,1,0,0,0,0,8,993,0,0,0,
19424,1,9,9,0,0,1,0,0,0,0,8,993,0,0,0,
19425,1,9,9,0,0,1,0,0,0,0,8,994,0,0,0,
19426,1,9,9,0,0,1,0,0,0,0,8,994,0,0,0,
19427,1,9,9,0,0,1,0,0,0,0,8,994,0,0,0,
19428,1,9,9,0,0,1,0,0,0,0,8,994,0,0,0,
19429,1,9,9,0,0,1,0,0,0,0,8,994,0,0,0,
19430,1,9,9,0,0,1,0,0,0,0,8,995,0,0,0,
19431,1,9,9,0,0,1,0,0,0,0,8,995,0,0,0,
19432,1,9,9,0,0,1,0,0,0,0,8,996,0,0,0,
19433,1,9,9,0,0,1,0,0,0,0,8,996,0,0,0,
19434,1,9,9,0,0,1,0,0,0,0,8,996,0,0,0,
19435,1,9,9,0,0,1,0,0,0,0,8,996,0,0,0,
19436,1,9,9,0,0,1,0,0,0,0,8,996,0,0,0,
19437,1,9,9,0,0,1,0,0,0,0,8,997,0,0,0,
19438,1,9,9,0,0,1,0,0,0,0,8,997,0,0,0,
19439,1,9,9,0,0,1,0,0,0,0,8,997,0,0,0,
19440,1,9,9,0,0,1,0,0,0,0,8,997,0,0,0,
19441,1,9,9,0,0,1,0,0,0,0,8,998,0,0,0,
19442,1,9,9,0,0,1,0,0,0,0,8,998,0,0,0,
19443,1,9,9,0,0,1,0,0,0,0,8,998,0,0,0,
19444,1,9,9,0,0,1,0,0,0,0,8,998,0,0,0,
19445,1,9,9,0,0,1,0,0,0,0,8,998,0,0,0,
19446,1,9,9,0,0,1,0,0,0,0,8,998,0,0,0,
19447,1,9,9,0,0,1,0,0,0,0,8,999,0,0,0,
36144,1,9,9,0,0,1,0,0,0,1,-230,525,0,0,0,39562,1,9,9,0,0,1,0,0,0,1,8,0,0,0,0,
39563,1,9,9,0,0,1,0,0,0,1,8,0,0,0,0,
39564,1,9,9,0,0,1,0,0,0,1,8,0,0,0,0,
39565,1,9,9,0,0,1,0,0,0,1,8,0,0,0,0,
39566,1,9,9,0,0,1,0,0,0,1,8,1,0,0,0,
39567,1,9,9,0,0,1,0,0,0,1,8,1,0,0,0,
39568,1,9,9,0,0,1,0,0,0,1,8,1,0,0,0,
39569,1,9,9,0,0,1,0,0,0,1,8,1,0,0,0,
39570,1,9,9,0,0,1,0,0,0,1,8,2,0,0,0,
39571,1,9,9,0,0,1,0,0,0,1,8,2,0,0,0,
39572,1,9,9,0,0,1,0,0,0,1,8,3,0,0,0,
39573,1,9,9,0,0,1,0,0,0,1,8,3,0,0,0,
39574,1,9,9,0,0,1,0,0,0,1,8,3,0,0,0,
39575,1,9,9,0,0,1,0,0,0,1,8,3,0,0,0,
39576,1,9,9,0,0,1,0,0,0,1,8,4,0,0,0,
39577,1,9,9,0,0,1,0,0,0,1,8,4,0,0,0,
39578,1,9,9,0,0,1,0,0,0,1,8,4,0,0,0,
39579,1,9,9,0,0,1,0,0,0,1,8,4,0,0,0,
39580,1,9,9,0,0,1,0,0,0,1,8,4,0,0,0,
39581,1,9,9,0,0,1,0,0,0,1,8,5,0,0,0,
39582,1,9,9,0,0,1,0,0,0,1,8,5,0,0,0,
39583,1,9,9,0,0,1,0,0,0,1,8,5,0,0,0,
39584,1,9,9,0,0,1,0,0,0,1,8,5,0,0,0,
39585,1,9,9,0,0,1,0,0,0,1,8,5,0,0,0,
39586,1,9,9,0,0,1,0,0,0,1,8,5,0,0,0,
39587,1,9,9,0,0,1,0,0,0,1,8,5,0,0,0,
39588,1,9,9,0,0,1,0,0,0,1,8,6,0,0,0,
39589,1,9,9,0,0,1,0,0,0,1,8,6,0,0,0,
39590,1,9,9,0,0,1,0,0,0,1,8,6,0,0,0,
39591,1,9,9,0,0,1,0,0,0,1,8,6,0,0,0,
39592,1,9,9,0,0,1,0,0,0,1,8,7,0,0,0,
39593,1,9,9,0,0,1,0,0,0,1,8,7,0,0,0,
39594,1,9,9,0,0,1,0,0,0,1,8,8,0,0,0,
39595,1,9,9,0,0,1,0,0,0,1,8,8,0,0,0,
39596,1,9,9,0,0,1,0,0,0,1,8,9,0,0,0,
39597,1,9,9,0,0,1,0,0,0,1,8,9,0,0,0,
39598,1,9,9,0,0,1,0,0,0,1,8,10,0,0,0,
39599,1,9,9,0,0,1,0,0,0,1,8,10,0,0,0,
39600,1,9,9,0,0,1,0,0,0,1,8,11,0,0,0,
39601,1,9,9,0,0,1,0,0,0,1,8,12,0,0,0,
39602,1,9,9,0,0,1,0,0,0,1,8,12,0,0,0,
39603,1,9,9,0,0,1,0,0,0,1,8,13,0,0,0,
39604,1,9,9,0,0,1,0,0,0,1,8,14,0,0,0,
39605,1,9,9,0,0,1,0,0,0,1,8,15,0,0,0,
39606,1,9,9,0,0,1,0,0,0,1,8,15,0,0,0,
39607,1,9,9,0,0,1,0,0,0,1,8,15,0,0,0,
39608,1,9,9,0,0,1,0,0,0,1,8,15,0,0,0,
39609,1,9,9,0,0,1,0,0,0,1,8,15,0,0,0,
39610,1,9,9,0,0,1,0,0,0,1,8,15,0,0,0,
39611,1,9,9,0,0,1,0,0,0,1,8,16,0,0,0,
39612,1,9,9,0,0,1,0,0,0,1,8,16,0,0,0,
39613,1,9,9,0,0,1,0,0,0,1,8,16,0,0,0,
39614,1,9,9,0,0,1,0,0,0,1,8,16,0,0,0,
39615,1,9,9,0,0,1,0,0,0,1,8,17,0,0,0,
39616,1,9,9,0,0,1,0,0,0,1,8,17,0,0,0,
39617,1,9,9,0,0,1,0,0,0,1,8,18,0,0,0,
39618,1,9,9,0,0,1,0,0,0,1,8,18,0,0,0,
39619,1,9,9,0,0,1,0,0,0,1,8,19,0,0,0,
39620,1,9,9,0,0,1,0,0,0,1,8,19,0,0,0,
39621,1,9,9,0,0,1,0,0,0,1,8,20,0,0,0,
39622,1,9,9,0,0,1,0,0,0,1,8,20,0,0,0,
39623,1,9,9,0,0,1,0,0,0,1,8,20,0,0,0,
39624,1,9,9,0,0,1,0,0,0,1,8,20,0,0,0,
39625,1,9,9,0,0,1,0,0,0,1,8,21,0,0,0,
39626,1,9,9,0,0,1,0,0,0,1,8,21,0,0,0,
39627,1,9,9,0,0,1,0,0,0,1,8,21,0,0,0,
39628,1,9,9,0,0,1,0,0,0,1,8,21,0,0,0,
39629,1,9,9,0,0,1,0,0,0,1,8,22,0,0,0,
39630,1,9,9,0,0,1,0,0,0,1,8,22,0,0,0,
39631,1,9,9,0,0,1,0,0,0,1,8,24,0,0,0,
39632,1,9,9,0,0,1,0,0,0,1,8,24,0,0,0,
39633,1,9,9,0,0,1,0,0,0,1,8,25,0,0,0,
39634,1,9,9,0,0,1,0,0,0,1,8,26,0,0,0,
39635,1,9,9,0,0,1,0,0,0,1,8,27,0,0,0,
39636,1,9,9,0,0,1,0,0,0,1,8,27,0,0,0,
39637,1,9,9,0,0,1,0,0,0,1,8,28,0,0,0,
39638,1,9,9,0,0,1,0,0,0,1,8,28,0,0,0,
39639,1,9,9,0,0,1,0,0,0,1,8,29,0,0,0,
39640,1,9,9,0,0,1,0,0,0,1,8,29,0,0,0,
39641,1,9,9,0,0,1,0,0,0,1,8,29,0,0,0,
39642,1,9,9,0,0,1,0,0,0,1,8,30,0,0,0,
39643,1,9,9,0,0,1,0,0,0,1,8,30,0,0,0,
39644,1,9,9,0,0,1,0,0,0,1,8,31,0,0,0,
39645,1,9,9,0,0,1,0,0,0,1,8,31,0,0,0,
39646,1,9,9,0,0,1,0,0,0,1,8,31,0,0,0,
39647,1,9,9,0,0,1,0,0,0,1,8,32,0,0,0,
39648,1,9,9,0,0,1,0,0,0,1,8,32,0,0,0,
39649,1,9,9,0,0,1,0,0,0,1,8,33,0,0,0,
39650,1,9,9,0,0,1,0,0,0,1,8,33,0,0,0,
39651,1,9,9,0,0,1,0,0,0,1,8,33,0,0,0,
39652,1,9,9,0,0,1,0,0,0,1,8,35,0,0,0,
39653,1,9,9,0,0,1,0,0,0,1,8,36,0,0,0,
39654,1,9,9,0,0,1,0,0,0,1,8,36,0,0,0,
39655,1,9,9,0,0,1,0,0,0,1,8,36,0,0,0,
39656,1,9,9,0,0,1,0,0,0,1,8,37,0,0,0,
39657,1,9,9,0,0,1,0,0,0,1,8,37,0,0,0,
39658,1,9,9,0,0,1,0,0,0,1,8,37,0,0,0,
39659,1,9,9,0,0,1,0,0,0,1,8,37,0,0,0,
39660,1,9,9,0,0,1,0,0,0,1,8,37,0,0,0,
39661,1,9,9,0,0,1,0,0,0,1,8,38,0,0,0,
39662,1,9,9,0,0,1,0,0,0,1,8,38,0,0,0,
39663,1,9,9,0,0,1,0,0,0,1,8,38,0,0,0,
39664,1,9,9,0,0,1,0,0,0,1,8,38,0,0,0,
39665,1,9,9,0,0,1,0,0,0,1,8,38,0,0,0,
39666,1,9,9,0,0,1,0,0,0,1,8,39,0,0,0,
39667,1,9,9,0,0,1,0,0,0,1,8,40,0,0,0,
39668,1,9,9,0,0,1,0,0,0,1,8,40,0,0,0,
39669,1,9,9,0,0,1,0,0,0,1,8,41,0,0,0,
39670,1,9,9,0,0,1,0,0,0,1,8,41,0,0,0,
39671,1,9,9,0,0,1,0,0,0,1,8,41,0,0,0,
39672,1,9,9,0,0,1,0,0,0,1,8,42,0,0,0,
39673,1,9,9,0,0,1,0,0,0,1,8,42,0,0,0,
39674,1,9,9,0,0,1,0,0,0,1,8,42,0,0,0,
39675,1,9,9,0,0,1,0,0,0,1,8,42,0,0,0,
39676,1,9,9,0,0,1,0,0,0,1,8,43,0,0,0,
39677,1,9,9,0,0,1,0,0,0,1,8,44,0,0,0,
39678,1,9,9,0,0,1,0,0,0,1,8,44,0,0,0,
39679,1,9,9,0,0,1,0,0,0,1,8,44,0,0,0,
39680,1,9,9,0,0,1,0,0,0,1,8,44,0,0,0,
39681,1,9,9,0,0,1,0,0,0,1,8,45,0,0,0,
39682,1,9,9,0,0,1,0,0,0,1,8,45,0,0,0,
39683,1,9,9,0,0,1,0,0,0,1,8,46,0,0,0,
39684,1,9,9,0,0,1,0,0,0,1,8,46,0,0,0,
39685,1,9,9,0,0,1,0,0,0,1,8,47,0,0,0,
39686,1,9,9,0,0,1,0,0,0,1,8,47,0,0,0,
39687,1,9,9,0,0,1,0,0,0,1,8,48,0,0,0,
39688,1,9,9,0,0,1,0,0,0,1,8,48,0,0,0,
39689,1,9,9,0,0,1,0,0,0,1,8,48,0,0,0,
39690,1,9,9,0,0,1,0,0,0,1,8,48,0,0,0,
39691,1,9,9,0,0,1,0,0,0,1,8,48,0,0,0,
39692,1,9,9,0,0,1,0,0,0,1,8,49,0,0,0,
39693,1,9,9,0,0,1,0,0,0,1,8,49,0,0,0,
39694,1,9,9,0,0,1,0,0,0,1,8,49,0,0,0,
39695,1,9,9,0,0,1,0,0,0,1,8,50,0,0,0,
39696,1,9,9,0,0,1,0,0,0,1,8,50,0,0,0,
39697,1,9,9,0,0,1,0,0,0,1,8,50,0,0,0,
39698,1,9,9,0,0,1,0,0,0,1,8,50,0,0,0,
39699,1,9,9,0,0,1,0,0,0,1,8,50,0,0,0,
39700,1,9,9,0,0,1,0,0,0,1,8,51,0,0,0,
39701,1,9,9,0,0,1,0,0,0,1,8,51,0,0,0,
39702,1,9,9,0,0,1,0,0,0,1,8,51,0,0,0,
39703,1,9,9,0,0,1,0,0,0,1,8,51,0,0,0,
39704,1,9,9,0,0,1,0,0,0,1,8,52,0,0,0,
39705,1,9,9,0,0,1,0,0,0,1,8,52,0,0,0,
39706,1,9,9,0,0,1,0,0,0,1,8,53,0,0,0,
39707,1,9,9,0,0,1,0,0,0,1,8,53,0,0,0,
39708,1,9,9,0,0,1,0,0,0,1,8,53,0,0,0,
39709,1,9,9,0,0,1,0,0,0,1,8,54,0,0,0,
39710,1,9,9,0,0,1,0,0,0,1,8,54,0,0,0,
39711,1,9,9,0,0,1,0,0,0,1,8,54,0,0,0,
39712,1,9,9,0,0,1,0,0,0,1,8,55,0,0,0,
39713,1,9,9,0,0,1,0,0,0,1,8,55,0,0,0,
39714,1,9,9,0,0,1,0,0,0,1,8,56,0,0,0,
39715,1,9,9,0,0,1,0,0,0,1,8,56,0,0,0,
39716,1,9,9,0,0,1,0,0,0,1,8,56,0,0,0,
39717,1,9,9,0,0,1,0,0,0,1,8,56,0,0,0,
39718,1,9,9,0,0,1,0,0,0,1,8,56,0,0,0,
39719,1,9,9,0,0,1,0,0,0,1,8,57,0,0,0,
39720,1,9,9,0,0,1,0,0,0,1,8,58,0,0,0,
39721,1,9,9,0,0,1,0,0,0,1,8,59,0,0,0,
39722,1,9,9,0,0,1,0,0,0,1,8,60,0,0,0,
39723,1,9,9,0,0,1,0,0,0,1,8,60,0,0,0,
39724,1,9,9,0,0,1,0,0,0,1,8,61,0,0,0,
39725,1,9,9,0,0,1,0,0,0,1,8,61,0,0,0,
39726,1,9,9,0,0,1,0,0,0,1,8,61,0,0,0,
39727,1,9,9,0,0,1,0,0,0,1,8,63,0,0,0,
39728,1,9,9,0,0,1,0,0,0,1,8,63,0,0,0,
39729,1,9,9,0,0,1,0,0,0,1,8,63,0,0,0,
39730,1,9,9,0,0,1,0,0,0,1,8,64,0,0,0,
39731,1,9,9,0,0,1,0,0,0,1,8,64,0,0,0,
39732,1,9,9,0,0,1,0,0,0,1,8,64,0,0,0,
39733,1,9,9,0,0,1,0,0,0,1,8,64,0,0,0,
39734,1,9,9,0,0,1,0,0,0,1,8,64,0,0,0,
39735,1,9,9,0,0,1,0,0,0,1,8,68,0,0,0,
39736,1,9,9,0,0,1,0,0,0,1,8,68,0,0,0,
39737,1,9,9,0,0,1,0,0,0,1,8,68,0,0,0,
39738,1,9,9,0,0,1,0,0,0,1,8,68,0,0,0,
39739,1,9,9,0,0,1,0,0,0,1,8,68,0,0,0,
39740,1,9,9,0,0,1,0,0,0,1,8,69,0,0,0,
39741,1,9,9,0,0,1,0,0,0,1,8,69,0,0,0,
39742,1,9,9,0,0,1,0,0,0,1,8,70,0,0,0,
39743,1,9,9,0,0,1,0,0,0,1,8,70,0,0,0,
39744,1,9,9,0,0,1,0,0,0,1,8,70,0,0,0,
39745,1,9,9,0,0,1,0,0,0,1,8,71,0,0,0,
39746,1,9,9,0,0,1,0,0,0,1,8,71,0,0,0,
39747,1,9,9,0,0,1,0,0,0,1,8,71,0,0,0,
39748,1,9,9,0,0,1,0,0,0,1,8,71,0,0,0,
39749,1,9,9,0,0,1,0,0,0,1,8,72,0,0,0,
39750,1,9,9,0,0,1,0,0,0,1,8,72,0,0,0,
39751,1,9,9,0,0,1,0,0,0,1,8,73,0,0,0,
39752,1,9,9,0,0,1,0,0,0,1,8,73,0,0,0,
39753,1,9,9,0,0,1,0,0,0,1,8,74,0,0,0,
39754,1,9,9,0,0,1,0,0,0,1,8,76,0,0,0,
39755,1,9,9,0,0,1,0,0,0,1,8,76,0,0,0,
39756,1,9,9,0,0,1,0,0,0,1,8,76,0,0,0,
39757,1,9,9,0,0,1,0,0,0,1,8,79,0,0,0,
39758,1,9,9,0,0,1,0,0,0,1,8,79,0,0,0,
39759,1,9,9,0,0,1,0,0,0,1,8,81,0,0,0,
39760,1,9,9,0,0,1,0,0,0,1,8,81,0,0,0,
39761,1,9,9,0,0,1,0,0,0,1,8,81,0,0,0,
39762,1,9,9,0,0,1,0,0,0,1,8,81,0,0,0,
39763,1,9,9,0,0,1,0,0,0,1,8,82,0,0,0,
39764,1,9,9,0,0,1,0,0,0,1,8,82,0,0,0,
39765,1,9,9,0,0,1,0,0,0,1,8,82,0,0,0,
39766,1,9,9,0,0,1,0,0,0,1,8,83,0,0,0,
39767,1,9,9,0,0,1,0,0,0,1,8,83,0,0,0,
39768,1,9,9,0,0,1,0,0,0,1,8,84,0,0,0,
39769,1,9,9,0,0,1,0,0,0,1,8,84,0,0,0,
39770,1,9,9,0,0,1,0,0,0,1,8,84,0,0,0,
39771,1,9,9,0,0,1,0,0,0,1,8,84,0,0,0,
39772,1,9,9,0,0,1,0,0,0,1,8,86,0,0,0,
39773,1,9,9,0,0,1,0,0,0,1,8,86,0,0,0,
39774,1,9,9,0,0,1,0,0,0,1,8,87,0,0,0,
39775,1,9,9,0,0,1,0,0,0,1,8,87,0,0,0,
39776,1,9,9,0,0,1,0,0,0,1,8,88,0,0,0,
39777,1,9,9,0,0,1,0,0,0,1,8,88,0,0,0,
39778,1,9,9,0,0,1,0,0,0,1,8,89,0,0,0,
39779,1,9,9,0,0,1,0,0,0,1,8,89,0,0,0,
39780,1,9,9,0,0,1,0,0,0,1,8,89,0,0,0,
39781,1,9,9,0,0,1,0,0,0,1,8,90,0,0,0,
39782,1,9,9,0,0,1,0,0,0,1,8,90,0,0,0,
39783,1,9,9,0,0,1,0,0,0,1,8,91,0,0,0,
39784,1,9,9,0,0,1,0,0,0,1,8,91,0,0,0,
39785,1,9,9,0,0,1,0,0,0,1,8,91,0,0,0,
39786,1,9,9,0,0,1,0,0,0,1,8,92,0,0,0,
39787,1,9,9,0,0,1,0,0,0,1,8,92,0,0,0,
39788,1,9,9,0,0,1,0,0,0,1,8,92,0,0,0,
39789,1,9,9,0,0,1,0,0,0,1,8,94,0,0,0,
39790,1,9,9,0,0,1,0,0,0,1,8,94,0,0,0,
39791,1,9,9,0,0,1,0,0,0,1,8,95,0,0,0,
39792,1,9,9,0,0,1,0,0,0,1,8,95,0,0,0,
39793,1,9,9,0,0,1,0,0,0,1,8,95,0,0,0,
39794,1,9,9,0,0,1,0,0,0,1,8,95,0,0,0,
39795,1,9,9,0,0,1,0,0,0,1,8,96,0,0,0,
39796,1,9,9,0,0,1,0,0,0,1,8,96,0,0,0,
39797,1,9,9,0,0,1,0,0,0,1,8,97,0,0,0,
39798,1,9,9,0,0,1,0,0,0,1,8,97,0,0,0,
39799,1,9,9,0,0,1,0,0,0,1,8,97,0,0,0,
39800,1,9,9,0,0,1,0,0,0,1,8,99,0,0,0,
39801,1,9,9,0,0,1,0,0,0,1,8,102,0,0,0,
39802,1,9,9,0,0,1,0,0,0,1,8,102,0,0,0,
39803,1,9,9,0,0,1,0,0,0,1,8,102,0,0,0,
39804,1,9,9,0,0,1,0,0,0,1,8,102,0,0,0,
39805,1,9,9,0,0,1,0,0,0,1,8,102,0,0,0,
39806,1,9,9,0,0,1,0,0,0,1,8,102,0,0,0,
39807,1,9,9,0,0,1,0,0,0,1,8,106,0,0,0,
39808,1,9,9,0,0,1,0,0,0,1,8,106,0,0,0,
39809,1,9,9,0,0,1,0,0,0,1,8,106,0,0,0,
39810,1,9,9,0,0,1,0,0,0,1,8,106,0,0,0,
39811,1,9,9,0,0,1,0,0,0,1,8,113,0,0,0,
39812,1,9,9,0,0,1,0,0,0,1,8,113,0,0,0,
39813,1,9,9,0,0,1,0,0,0,1,8,113,0,0,0,
39814,1,9,9,0,0,1,0,0,0,1,8,113,0,0,0,
39815,1,9,9,0,0,1,0,0,0,1,8,113,0,0,0,
39816,1,9,9,0,0,1,0,0,0,1,8,114,0,0,0,
39817,1,9,9,0,0,1,0,0,0,1,8,114,0,0,0,
39818,1,9,9,0,0,1,0,0,0,1,8,116,0,0,0,
39819,1,9,9,0,0,1,0,0,0,1,8,116,0,0,0,
39820,1,9,9,0,0,1,0,0,0,1,8,116,0,0,0,
39821,1,9,9,0,0,1,0,0,0,1,8,117,0,0,0,
39822,1,9,9,0,0,1,0,0,0,1,8,117,0,0,0,
39823,1,9,9,0,0,1,0,0,0,1,8,117,0,0,0,
39824,1,9,9,0,0,1,0,0,0,1,8,117,0,0,0,
39825,1,9,9,0,0,1,0,0,0,1,8,118,0,0,0,
39826,1,9,9,0,0,1,0,0,0,1,8,118,0,0,0,
39827,1,9,9,0,0,1,0,0,0,1,8,119,0,0,0,
39828,1,9,9,0,0,1,0,0,0,1,8,119,0,0,0,
39829,1,9,9,0,0,1,0,0,0,1,8,119,0,0,0,
39830,1,9,9,0,0,1,0,0,0,1,8,119,0,0,0,
39831,1,9,9,0,0,1,0,0,0,1,8,119,0,0,0,
39832,1,9,9,0,0,1,0,0,0,1,8,119,0,0,0,
39833,1,9,9,0,0,1,0,0,0,1,8,119,0,0,0,
39834,1,9,9,0,0,1,0,0,0,1,8,120,0,0,0,
39835,1,9,9,0,0,1,0,0,0,1,8,120,0,0,0,
39836,1,9,9,0,0,1,0,0,0,1,8,121,0,0,0,
39837,1,9,9,0,0,1,0,0,0,1,8,121,0,0,0,
39838,1,9,9,0,0,1,0,0,0,1,8,122,0,0,0,
39839,1,9,9,0,0,1,0,0,0,1,8,122,0,0,0,
39840,1,9,9,0,0,1,0,0,0,1,8,123,0,0,0,
39841,1,9,9,0,0,1,0,0,0,1,8,123,0,0,0,
39842,1,9,9,0,0,1,0,0,0,1,8,124,0,0,0,
39843,1,9,9,0,0,1,0,0,0,1,8,126,0,0,0,
39844,1,9,9,0,0,1,0,0,0,1,8,126,0,0,0,
39845,1,9,9,0,0,1,0,0,0,1,8,129,0,0,0,
39846,1,9,9,0,0,1,0,0,0,1,8,129,0,0,0,
39847,1,9,9,0,0,1,0,0,0,1,8,130,0,0,0,
39848,1,9,9,0,0,1,0,0,0,1,8,130,0,0,0,
39849,1,9,9,0,0,1,0,0,0,1,8,131,0,0,0,
39850,1,9,9,0,0,1,0,0,0,1,8,131,0,0,0,
39851,1,9,9,0,0,1,0,0,0,1,8,131,0,0,0,
39852,1,9,9,0,0,1,0,0,0,1,8,132,0,0,0,
39853,1,9,9,0,0,1,0,0,0,1,8,132,0,0,0,
39854,1,9,9,0,0,1,0,0,0,1,8,132,0,0,0,
39855,1,9,9,0,0,1,0,0,0,1,8,132,0,0,0,
39856,1,9,9,0,0,1,0,0,0,1,8,133,0,0,0,
39857,1,9,9,0,0,1,0,0,0,1,8,133,0,0,0,
39858,1,9,9,0,0,1,0,0,0,1,8,133,0,0,0,
39859,1,9,9,0,0,1,0,0,0,1,8,134,0,0,0,
39860,1,9,9,0,0,1,0,0,0,1,8,134,0,0,0,
39861,1,9,9,0,0,1,0,0,0,1,8,134,0,0,0,
39862,1,9,9,0,0,1,0,0,0,1,8,134,0,0,0,
39863,1,9,9,0,0,1,0,0,0,1,8,135,0,0,0,
39864,1,9,9,0,0,1,0,0,0,1,8,135,0,0,0,
39865,1,9,9,0,0,1,0,0,0,1,8,135,0,0,0,
39866,1,9,9,0,0,1,0,0,0,1,8,136,0,0,0,
39867,1,9,9,0,0,1,0,0,0,1,8,136,0,0,0,
39868,1,9,9,0,0,1,0,0,0,1,8,136,0,0,0,
39869,1,9,9,0,0,1,0,0,0,1,8,137,0,0,0,
39870,1,9,9,0,0,1,0,0,0,1,8,137,0,0,0,
39871,1,9,9,0,0,1,0,0,0,1,8,138,0,0,0,
39872,1,9,9,0,0,1,0,0,0,1,8,138,0,0,0,
39873,1,9,9,0,0,1,0,0,0,1,8,139,0,0,0,
39874,1,9,9,0,0,1,0,0,0,1,8,139,0,0,0,
39875,1,9,9,0,0,1,0,0,0,1,8,140,0,0,0,
39876,1,9,9,0,0,1,0,0,0,1,8,140,0,0,0,
